Ticker,Filing Fiscal Year,Filing Fiscal Period,Period Type,Start Date,End Date,Filing Date,Form,Metric,XBRL Tag,Value,Unit,Accession,Frame
AAPL,2010,Q2,YTD,2009-09-27,2010-03-27,2010-04-21,10-Q,Operating Income,OperatingIncomeLoss,8704000000,USD,0001193125-10-088957,
AAPL,2010,Q2,Quarter,2009-12-27,2010-03-27,2010-04-21,10-Q,Operating Income,OperatingIncomeLoss,3979000000,USD,0001193125-10-088957,
AAPL,2010,Q2,YTD,2009-09-27,2010-03-27,2010-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,824000000,USD,0001193125-10-088957,
AAPL,2010,Q2,Quarter,2009-12-27,2010-03-27,2010-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,426000000,USD,0001193125-10-088957,
AAPL,2010,Q2,YTD,2009-09-27,2010-03-27,2010-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,2508000000,USD,0001193125-10-088957,
AAPL,2010,Q2,Quarter,2009-12-27,2010-03-27,2010-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1220000000,USD,0001193125-10-088957,
AAPL,2010,Q2,Instant,,2010-03-27,2010-04-21,10-Q,Stockholders Equity,StockholdersEquity,39348000000,USD,0001193125-10-088957,CY2010Q1I
AAPL,2010,Q2,Instant,,2010-03-27,2010-04-21,10-Q,Total Assets,Assets,57057000000,USD,0001193125-10-088957,CY2010Q1I
AAPL,2010,Q2,Instant,,2010-03-27,2010-04-21,10-Q,Total Liabilities,Liabilities,17709000000,USD,0001193125-10-088957,CY2010Q1I
AAPL,2010,Q3,Instant,,2008-09-27,2010-07-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11875000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2009-06-27,2010-07-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5605000000,USD,0001193125-10-162840,CY2009Q2I
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,18581000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,5751000000,USD,0001193125-10-162840,CY2009Q2
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,Gross Profit,GrossProfit,12117000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,Gross Profit,GrossProfit,3983000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,2634000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,864000000,USD,0001193125-10-162840,CY2009Q2
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,Net Income,NetIncomeLoss,5703000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,Net Income,NetIncomeLoss,1828000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,Operating Income,OperatingIncomeLoss,8056000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,Operating Income,OperatingIncomeLoss,2632000000,USD,0001193125-10-162840,CY2009Q2
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,R&D,ResearchAndDevelopmentExpense,975000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,R&D,ResearchAndDevelopmentExpense,341000000,USD,0001193125-10-162840,CY2009Q2
AAPL,2010,Q3,Annual,2008-09-28,2009-06-27,2010-07-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,3086000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2009-03-29,2009-06-27,2010-07-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1010000000,USD,0001193125-10-162840,CY2009Q2
AAPL,2010,Q3,Instant,,2009-09-26,2010-07-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5263000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2009-09-26,2010-07-21,10-Q,Stockholders Equity,StockholdersEquity,31640000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2009-09-26,2010-07-21,10-Q,Total Assets,Assets,47501000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2009-09-26,2010-07-21,10-Q,Total Liabilities,Liabilities,15861000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2010-06-26,2010-07-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,9705000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,26710000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,9564000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,Gross Profit,GrossProfit,18172000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,Gross Profit,GrossProfit,6136000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,3374000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,1039000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,Net Income,NetIncomeLoss,9705000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,Net Income,NetIncomeLoss,3253000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,Operating Income,OperatingIncomeLoss,12938000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,Operating Income,OperatingIncomeLoss,4234000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,R&D,ResearchAndDevelopmentExpense,1288000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,R&D,ResearchAndDevelopmentExpense,464000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Annual,2009-09-27,2010-06-26,2010-07-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,3946000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Quarter,2010-03-28,2010-06-26,2010-07-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1438000000,USD,0001193125-10-162840,
AAPL,2010,Q3,Instant,,2010-06-26,2010-07-21,10-Q,Stockholders Equity,StockholdersEquity,43111000000,USD,0001193125-10-162840,CY2010Q2I
AAPL,2010,Q3,Instant,,2010-06-26,2010-07-21,10-Q,Total Assets,Assets,64725000000,USD,0001193125-10-162840,CY2010Q2I
AAPL,2010,Q3,Instant,,2010-06-26,2010-07-21,10-Q,Total Liabilities,Liabilities,21614000000,USD,0001193125-10-162840,CY2010Q2I
AAPL,2011,FY,Instant,,2008-09-27,2011-10-26,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11875000000,USD,0001193125-11-282113,CY2008Q3I
AAPL,2011,FY,Instant,,2008-09-27,2011-10-26,10-K,Stockholders Equity,StockholdersEquity,22297000000,USD,0001193125-11-282113,CY2008Q3I
AAPL,2011,FY,Instant,,2009-09-26,2011-10-26,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5263000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,25683000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,Gross Profit,GrossProfit,17222000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,Income Tax,IncomeTaxExpenseBenefit,3831000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,Net Income,NetIncomeLoss,8235000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,Operating Income,OperatingIncomeLoss,11740000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,R&D,ResearchAndDevelopmentExpense,1333000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Annual,2008-09-28,2009-09-26,2011-10-26,10-K,SG&A,SellingGeneralAndAdministrativeExpense,4149000000,USD,0001193125-11-282113,CY2009
AAPL,2011,FY,Instant,,2009-09-26,2011-10-26,10-K,Stockholders Equity,StockholdersEquity,31640000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2009-09-26,2011-10-26,10-K,Total Assets,Assets,47501000000,USD,0001193125-11-282113,CY2009Q3I
AAPL,2011,FY,Quarter,2009-09-27,2009-12-26,2011-10-26,10-K,Gross Profit,GrossProfit,6411000000,USD,0001193125-11-282113,CY2009Q4
AAPL,2011,FY,Quarter,2009-09-27,2009-12-26,2011-10-26,10-K,Net Income,NetIncomeLoss,3378000000,USD,0001193125-11-282113,CY2009Q4
AAPL,2011,FY,Quarter,2009-12-27,2010-03-27,2011-10-26,10-K,Gross Profit,GrossProfit,5625000000,USD,0001193125-11-282113,CY2010Q1
AAPL,2011,FY,Quarter,2009-12-27,2010-03-27,2011-10-26,10-K,Net Income,NetIncomeLoss,3074000000,USD,0001193125-11-282113,CY2010Q1
AAPL,2011,FY,Quarter,2010-03-28,2010-06-26,2011-10-26,10-K,Gross Profit,GrossProfit,6136000000,USD,0001193125-11-282113,CY2010Q2
AAPL,2011,FY,Quarter,2010-03-28,2010-06-26,2011-10-26,10-K,Net Income,NetIncomeLoss,3253000000,USD,0001193125-11-282113,CY2010Q2
AAPL,2011,FY,Instant,,2010-09-25,2011-10-26,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11261000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,39541000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,Gross Profit,GrossProfit,25684000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2010-06-27,2010-09-25,2011-10-26,10-K,Gross Profit,GrossProfit,7512000000,USD,0001193125-11-282113,CY2010Q3
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,Income Tax,IncomeTaxExpenseBenefit,4527000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,Net Income,NetIncomeLoss,14013000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2010-06-27,2010-09-25,2011-10-26,10-K,Net Income,NetIncomeLoss,4308000000,USD,0001193125-11-282113,CY2010Q3
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,Operating Income,OperatingIncomeLoss,18385000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,R&D,ResearchAndDevelopmentExpense,1782000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2009-09-27,2010-09-25,2011-10-26,10-K,SG&A,SellingGeneralAndAdministrativeExpense,5517000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2010-09-25,2011-10-26,10-K,Stockholders Equity,StockholdersEquity,47791000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2010-09-25,2011-10-26,10-K,Total Assets,Assets,75183000000,USD,0001193125-11-282113,CY2010Q3I
AAPL,2011,FY,Instant,,2010-09-25,2011-10-26,10-K,Total Liabilities,Liabilities,27392000000,USD,0001193125-11-282113,CY2010Q3I
AAPL,2011,FY,Quarter,2010-09-26,2010-12-25,2011-10-26,10-K,Gross Profit,GrossProfit,10298000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2010-09-26,2010-12-25,2011-10-26,10-K,Net Income,NetIncomeLoss,6004000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2010-12-26,2011-03-26,2011-10-26,10-K,Gross Profit,GrossProfit,10218000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2010-12-26,2011-03-26,2011-10-26,10-K,Net Income,NetIncomeLoss,5987000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2011-03-27,2011-06-25,2011-10-26,10-K,Gross Profit,GrossProfit,11922000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2011-03-27,2011-06-25,2011-10-26,10-K,Net Income,NetIncomeLoss,7308000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2011-09-24,2011-10-26,10-K,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,9815000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,Cost of Revenue,CostOfGoodsAndServicesSold,64431000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,Gross Profit,GrossProfit,43818000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2011-06-26,2011-09-24,2011-10-26,10-K,Gross Profit,GrossProfit,11380000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,Income Tax,IncomeTaxExpenseBenefit,8283000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,Net Income,NetIncomeLoss,25922000000,USD,0001193125-11-282113,
AAPL,2011,FY,Quarter,2011-06-26,2011-09-24,2011-10-26,10-K,Net Income,NetIncomeLoss,6623000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,Operating Income,OperatingIncomeLoss,33790000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,R&D,ResearchAndDevelopmentExpense,2429000000,USD,0001193125-11-282113,
AAPL,2011,FY,Annual,2010-09-26,2011-09-24,2011-10-26,10-K,SG&A,SellingGeneralAndAdministrativeExpense,7599000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2011-09-24,2011-10-26,10-K,Stockholders Equity,StockholdersEquity,76615000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2011-09-24,2011-10-26,10-K,Total Assets,Assets,116371000000,USD,0001193125-11-282113,
AAPL,2011,FY,Instant,,2011-09-24,2011-10-26,10-K,Total Liabilities,Liabilities,39756000000,USD,0001193125-11-282113,
AAPL,2011,Q1,Instant,,2009-09-26,2011-01-19,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5263000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2009-12-26,2011-01-19,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,7609000000,USD,0001193125-11-010144,CY2009Q4I
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,9272000000,USD,0001193125-11-010144,CY2009Q4
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,Gross Profit,GrossProfit,6411000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,Income Tax,IncomeTaxExpenseBenefit,1380000000,USD,0001193125-11-010144,CY2009Q4
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,Net Income,NetIncomeLoss,3378000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,Operating Income,OperatingIncomeLoss,4725000000,USD,0001193125-11-010144,CY2009Q4
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,R&D,ResearchAndDevelopmentExpense,398000000,USD,0001193125-11-010144,CY2009Q4
AAPL,2011,Q1,Quarter,2009-09-27,2009-12-26,2011-01-19,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1288000000,USD,0001193125-11-010144,CY2009Q4
AAPL,2011,Q1,Instant,,2010-09-25,2011-01-19,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11261000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2010-09-25,2011-01-19,10-Q,Stockholders Equity,StockholdersEquity,47791000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2010-09-25,2011-01-19,10-Q,Total Assets,Assets,75183000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2010-09-25,2011-01-19,10-Q,Total Liabilities,Liabilities,27392000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2010-12-25,2011-01-19,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,10734000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,16443000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,Gross Profit,GrossProfit,10298000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,Income Tax,IncomeTaxExpenseBenefit,1959000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,Net Income,NetIncomeLoss,6004000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,Operating Income,OperatingIncomeLoss,7827000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,R&D,ResearchAndDevelopmentExpense,575000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Quarter,2010-09-26,2010-12-25,2011-01-19,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1896000000,USD,0001193125-11-010144,
AAPL,2011,Q1,Instant,,2010-12-25,2011-01-19,10-Q,Stockholders Equity,StockholdersEquity,54666000000,USD,0001193125-11-010144,CY2010Q4I
AAPL,2011,Q1,Instant,,2010-12-25,2011-01-19,10-Q,Total Assets,Assets,86742000000,USD,0001193125-11-010144,CY2010Q4I
AAPL,2011,Q1,Instant,,2010-12-25,2011-01-19,10-Q,Total Liabilities,Liabilities,32076000000,USD,0001193125-11-010144,CY2010Q4I
AAPL,2011,Q2,Instant,,2009-09-26,2011-04-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5263000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2010-03-27,2011-04-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,10018000000,USD,0001193125-11-104388,CY2010Q1I
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,17146000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,7874000000,USD,0001193125-11-104388,CY2010Q1
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,Gross Profit,GrossProfit,12036000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,Gross Profit,GrossProfit,5625000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,2335000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,955000000,USD,0001193125-11-104388,CY2010Q1
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,Net Income,NetIncomeLoss,6452000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,Net Income,NetIncomeLoss,3074000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,Operating Income,OperatingIncomeLoss,8704000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,Operating Income,OperatingIncomeLoss,3979000000,USD,0001193125-11-104388,CY2010Q1
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,824000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,426000000,USD,0001193125-11-104388,CY2010Q1
AAPL,2011,Q2,YTD,2009-09-27,2010-03-27,2011-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,2508000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2009-12-27,2010-03-27,2011-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1220000000,USD,0001193125-11-104388,CY2010Q1
AAPL,2011,Q2,Instant,,2010-09-25,2011-04-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,11261000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2010-09-25,2011-04-21,10-Q,Stockholders Equity,StockholdersEquity,47791000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2010-09-25,2011-04-21,10-Q,Total Assets,Assets,75183000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2010-09-25,2011-04-21,10-Q,Total Liabilities,Liabilities,27392000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2011-03-26,2011-04-21,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,15978000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,30892000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,14449000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,Gross Profit,GrossProfit,20516000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,Gross Profit,GrossProfit,10218000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,3872000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,Income Tax,IncomeTaxExpenseBenefit,1913000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,Net Income,NetIncomeLoss,11991000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,Net Income,NetIncomeLoss,5987000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,Operating Income,OperatingIncomeLoss,15701000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,Operating Income,OperatingIncomeLoss,7874000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,1156000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,R&D,ResearchAndDevelopmentExpense,581000000,USD,0001193125-11-104388,
AAPL,2011,Q2,YTD,2010-09-26,2011-03-26,2011-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,3659000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Quarter,2010-12-26,2011-03-26,2011-04-21,10-Q,SG&A,SellingGeneralAndAdministrativeExpense,1763000000,USD,0001193125-11-104388,
AAPL,2011,Q2,Instant,,2011-03-26,2011-04-21,10-Q,Stockholders Equity,StockholdersEquity,61477000000,USD,0001193125-11-104388,CY2011Q1I
AAPL,2011,Q2,Instant,,2011-03-26,2011-04-21,10-Q,Total Assets,Assets,94904000000,USD,0001193125-11-104388,CY2011Q1I
AAPL,2011,Q2,Instant,,2011-03-26,2011-04-21,10-Q,Total Liabilities,Liabilities,33427000000,USD,0001193125-11-104388,CY2011Q1I
AAPL,2011,Q3,Instant,,2009-09-26,2011-07-20,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,5263000000,USD,0001193125-11-192493,
AAPL,2011,Q3,Instant,,2010-06-26,2011-07-20,10-Q,Cash & Equivalents,CashAndCashEquivalentsAtCarryingValue,9705000000,USD,0001193125-11-192493,CY2010Q2I
AAPL,2011,Q3,Annual,2009-09-27,2010-06-26,2011-07-20,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,26710000000,USD,0001193125-11-192493,
AAPL,2011,Q3,Quarter,2010-03-28,2010-06-26,2011-07-20,10-Q,Cost of Revenue,CostOfGoodsAndServicesSold,9564000000,USD,0001193125-11-192493,CY2010Q2
AAPL,2011,Q3,Annual,2009-09-27,2010-06-26,2011-07-20,10-Q,Gross Profit,GrossProfit,18172000000,USD,0001193125-11-192493,
AAPL,2011,Q3,Quarter,2010-03-28,2010-06-26,2011-07-20,10-Q,Gross Profit,GrossProfit,6136000000,USD,0001193125-11-192493,
AAPL,2011,Q3,Annual,2009-09-27,2010-06-26,2011-07-20,10-Q,Income Tax,IncomeTaxExpenseBenefit,3374000000,USD,0001193125-11-192493,
AAPL,2011,Q3,Quarter,2010-03-28,2010-06-26,2011-07-20,10-Q,Income Tax,IncomeTaxExpenseBenefit,1039000000,USD,0001193125-11-192493,CY2010Q2
AAPL,2011,Q3,Annual,2009-09-27,2010-06-26,2011-07-20,10-Q,Net Income,NetIncomeLoss,9705000000,USD,0001193125-11-192493,
